Product URL,Product Name,Product Price,Rating,Number of Reviews
https://www.amazon.in/Waterproof-Backpack-College-Business-Dimensions/dp/B0BW95MXRJ/ref=mp_s_a_1_69?crid=2M096C61O4MLT&keywords=bags&qid=1692733982&sprefix=ba%2Caps%2C283&sr=8-69,NORTH ZONE Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black),486,4.6,0
https://www.amazon.in/TAGUDA-foldable-portable-lightweight-organizer/dp/B0B8CSC4F1/ref=mp_s_a_1_70?crid=2M096C61O4MLT&keywords=bags&qid=1692733982&sprefix=ba%2Caps%2C283&sr=8-70,TAGUDA Travel Foldable Portable Lightweight Luggage Storage Duffle Tote Hand Organizer Easy Carry Bags Backpack Set for Men Women Travel Luggage (Mint Green Travel Bag),299,3.4,0
https://www.amazon.in/Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/ref=mp_s_a_1_71?crid=2M096C61O4MLT&keywords=bags&qid=1692734001&sprefix=ba%2Caps%2C283&sr=8-71,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,699,4.1,0
https://www.amazon.in/Tabelito%C2%AE-Delta-Waterproof-Backpack-Compatible/dp/B0BLK2RL23/ref=mp_s_a_1_72?crid=2M096C61O4MLT&keywords=bags&qid=1692734001&sprefix=ba%2Caps%2C283&sr=8-72,"Tabelito® DELTA Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Compatible with 15.6 inch Laptop) 30 L, (6 Month Warranty)",599,4.2,0
https://www.amazon.in/Safari-Sheild-Resistant-Casual-Backpack/dp/B09B26T7KQ/ref=mp_s_a_1_73?crid=2M096C61O4MLT&keywords=bags&qid=1692734001&sprefix=ba%2Caps%2C283&sr=8-73,Safari Sheild 26 Ltrs Water Resistant Casual Backpack - (SHEILD19CBBLK),709,3.9,0
https://www.amazon.in/HYDER-Unisex-Multi-functional-Laptop-Backpack/dp/B0CCKXQNXJ/ref=mp_s_a_1_74?crid=2M096C61O4MLT&keywords=bags&qid=1692734001&sprefix=ba%2Caps%2C283&sr=8-74,"HYDER Peak Black 35L Unisex Multi-functional Laptop Bag/Backpack for Men and Women - Perfect Bags for College, School, and Business Travel with Padded Sleeve For Laptops Protection",780,N/A,0
https://www.amazon.in/Skybags-Unisex-Polyester-Pattern-Hustle/dp/B07F342RQD/ref=mp_s_a_1_75?crid=2M096C61O4MLT&keywords=bags&qid=1692734001&sprefix=ba%2Caps%2C283&sr=8-75,"Skybags Unisex Polyester Solid Pattern Hustle Df 55 (Orange, Small)","1,580",4.4,0
https://www.amazon.in/Skybags-Unisex-Adjustable-Polyester-Backpack/dp/B0BJ763F7Y/ref=mp_s_a_1_76?crid=2M096C61O4MLT&keywords=bags&qid=1692734001&sprefix=ba%2Caps%2C283&sr=8-76,Skybags Kick Unisex Adjustable Strap Polyester Laptop Backpack,"1,379",4.0,0
https://www.amazon.in/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=mp_s_a_1_77?crid=2M096C61O4MLT&keywords=bags&qid=1692734001&sprefix=ba%2Caps%2C283&sr=8-77,Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag,749,4.1,0
https://www.amazon.in/Gear-Black-Laptop-Backpack-LBPASPIRE0104/dp/B075MK4TXP/ref=mp_s_a_1_78?crid=2M096C61O4MLT&keywords=bags&qid=1692734001&sprefix=ba%2Caps%2C283&sr=8-78,Gear Aspire 30L Water Restant Office Laptop Bag/Backpack for Men/Women/(Black),"1,115",4.3,0
https://www.amazon.in/Genie-compartments-Lightweight-Travelling-Purpose-36/dp/B097JHSJTL/ref=mp_s_a_1_79?crid=2M096C61O4MLT&keywords=bags&qid=1692734001&sprefix=ba%2Caps%2C283&sr=8-79,"Genie Lily Laptop Backpack for Women, 3 compartments, Stylish and Trendy College Bags for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.36 litres (19 inch) Black colour","1,004",4.3,0
https://www.amazon.in/BP1501-15-6-inch-Gaming-Laptop-Backpack/dp/B081RLHHCY/ref=mp_s_a_1_80?crid=2M096C61O4MLT&keywords=bags&qid=1692734001&sprefix=ba%2Caps%2C283&sr=8-80,Asus ROG BP1501 39.62 cm (15.6-inch) Gaming Laptop Backpack (Black),"1,299",4.3,0
https://www.amazon.in/FATMUG-Foldable-Luggage-Packing-Storage/dp/B07YFNXC3H/ref=mp_s_a_1_81?crid=2M096C61O4MLT&keywords=bags&qid=1692734001&sprefix=ba%2Caps%2C283&sr=8-81,"FATMUG Polyester Foldable Duffle Travel Bag Luggage For Travel, Packing And Storage - Men And Women - (60 L, Black)","1,099",4.2,0
https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=mp_s_a_1_82?crid=2M096C61O4MLT&keywords=bags&qid=1692734001&sprefix=ba%2Caps%2C283&sr=8-82,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"1,349",4.1,0
https://www.amazon.in/Shalimar-Capacity-Travel-Storage-Duffel/dp/B09TPHFMX7/ref=mp_s_a_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1692734001&sprefix=ba%2Caps%2C283&sr=8-83,"SHALIMAR large capacity Travel bag / Storage bag / Move-in bags/ Duffel Bag - Strong, Durable , Foldable and Water Resistant ( Pack of 1 ) ( Blue )",305,4.1,0
https://www.amazon.in/ADISA-laptop-backpack-office-college/dp/B0BXQD8DZX/ref=mp_s_a_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1692734001&sprefix=ba%2Caps%2C283&sr=8-84,ADISA Large laptop backpack office bag college travel back pack with USB,499,3.8,0
https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B26VHXV/ref=mp_s_a_1_85?crid=2M096C61O4MLT&keywords=bags&qid=1692734025&sprefix=ba%2Caps%2C283&sr=8-85,"Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags| Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping",809,3.8,0
https://www.amazon.in/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17229/dp/B075Y6Y9H5/ref=mp_s_a_1_86?crid=2M096C61O4MLT&keywords=bags&qid=1692734025&sprefix=ba%2Caps%2C283&sr=8-86,Lenovo 15.6-inch Casual Laptop Briefcase T210,799,4.2,0
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0519/dp/B07G4JQX2F/ref=mp_s_a_1_87?crid=2M096C61O4MLT&keywords=bags&qid=1692734025&sprefix=ba%2Caps%2C283&sr=8-87,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women (Navy-Tan),979,4.4,0
https://www.amazon.in/Kleider-Travel-Business-Messenger-Shoulder/dp/B084ZHP97M/ref=mp_s_a_1_88?crid=2M096C61O4MLT&keywords=bags&qid=1692734025&sprefix=ba%2Caps%2C283&sr=8-88,DEIN KLEIDER Men's Nylon Messenger Bag,349,4.0,0
https://www.amazon.in/DZert-School-Polyester-Backpack-White/dp/B07GXYHFCY/ref=mp_s_a_1_89?crid=2M096C61O4MLT&keywords=bags&qid=1692734025&sprefix=ba%2Caps%2C283&sr=8-89,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Blue White,339,3.8,0
https://www.amazon.in/Boldfit-Travel-Accessories-Purse-Mobile/dp/B0BJZQ3ZR9/ref=mp_s_a_1_90?crid=2M096C61O4MLT&keywords=bags&qid=1692734025&sprefix=ba%2Caps%2C283&sr=8-90,Boldfit Waist Bag for Men Fanny Pack for Women Fanny Pack for Men Waist Bag for Women Chest Bag for Women Waist Pouch for Men Waist Bag for Boys Waist Bags for Girls Fanny Bag - Black,299,4.2,0
https://www.amazon.in/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3CG9FC/ref=mp_s_a_1_91?crid=2M096C61O4MLT&keywords=bags&qid=1692734025&sprefix=ba%2Caps%2C283&sr=8-91,ADISA Laptop Backpack 31 Ltrs,399,4.0,0
https://www.amazon.in/Dyazo-Resistant-Crossbody-Compatible-Mirrorless/dp/B0C94C8CCQ/ref=mp_s_a_1_92?crid=2M096C61O4MLT&keywords=bags&qid=1692734025&sprefix=ba%2Caps%2C283&sr=8-92,Dyazo Light Weight Water Resistant Single Shoulder Crossbody Camera Bag/Case Compatible for Sony Canon Nikon SLR DSLR Mirrorless Cameras and Lenses (Black & Grey),599,4.3,0
https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL81ZHB/ref=mp_s_a_1_93?crid=2M096C61O4MLT&keywords=bags&qid=1692734025&sprefix=ba%2Caps%2C283&sr=8-93,"WILDHORN 31L Laptop Backpack for Men/Women I Fits upto 15.6"" Laptop I Waterproof I Travel/Business/College Bookbags",599,4.1,0
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH1901/dp/B07G4F3758/ref=mp_s_a_1_94?crid=2M096C61O4MLT&keywords=bags&qid=1692734025&sprefix=ba%2Caps%2C283&sr=8-94,Gear Vintage2 Anti Theft Faux Leather 18 cms Tan Laptop Backpack,979,4.3,0
https://www.amazon.in/Fur-Jaden-Camping-Rucksack-Backpack/dp/B07PMWMN19/ref=mp_s_a_1_95?crid=2M096C61O4MLT&keywords=bags&qid=1692734025&sprefix=ba%2Caps%2C283&sr=8-95,Fur Jaden Hiking Camping Rucksack Casual 10 Ltrs Blue Casual Backpack,249,3.6,0
https://www.amazon.in/Resistant-Photography-Accessories-Compatible-Panasonic/dp/B0BRJLWQ6R/ref=mp_s_a_1_96?crid=2M096C61O4MLT&keywords=bags&qid=1692734025&sprefix=ba%2Caps%2C283&sr=8-96,"Dyazo Water Resistant Camera Bag/Case Shoulder Strap Space for Photography Lens and Accessories Compatible for Nikon, Canon, Sony, Panasonic, Samsung & Other SLR/DSLR etc (Black & Silver)",799,4.3,0
https://www.amazon.in/Tabelito-NEXA-Backpack-Business-Compartment/dp/B0C2D3YR7T/ref=mp_s_a_1_97?crid=2M096C61O4MLT&keywords=bags&qid=1692734025&sprefix=ba%2Caps%2C283&sr=8-97,"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook. (GREY)",399,4.2,0
https://www.amazon.in/ADISA-BP010-Weight-Casual-Backpack/dp/B07MXL986B/ref=mp_s_a_1_98?crid=2M096C61O4MLT&keywords=bags&qid=1692734025&sprefix=ba%2Caps%2C283&sr=8-98,ADISA 32 Ltrs Water Resistant Casual Travel Bagpack/College Backpack/School Office Bag for Men and Women,499,3.9,0
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BHX7GY16/ref=mp_s_a_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1692734056&sprefix=ba%2Caps%2C283&sr=8-99,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,849,3.9,0
https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LF4RT5/ref=mp_s_a_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1692734056&sprefix=ba%2Caps%2C283&sr=8-100,"FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Dark Grey,Oxford Fabric)","1,699",4.4,0
https://www.amazon.in/Glowic-Unisexs-Backpack-College-Students/dp/B0BGX9W69N/ref=mp_s_a_1_101?crid=2M096C61O4MLT&keywords=bags&qid=1692734056&sprefix=ba%2Caps%2C283&sr=8-101,Glowic Unisex's Backpack for Men Women Boys Girls/Office School College Teens & Students (WBAG-64) (Black),"1,039",3.6,0
https://www.amazon.in/FATMUG-Foldable-Luggage-Packing-Storage/dp/B07YFNXC3H/ref=mp_s_a_1_102?crid=2M096C61O4MLT&keywords=bags&qid=1692734056&sprefix=ba%2Caps%2C283&sr=8-102,"FATMUG Polyester Foldable Duffle Travel Bag Luggage For Travel, Packing And Storage - Men And Women - (60 L, Black)","1,099",4.2,0
https://www.amazon.in/Nivia-Pulse-Junior-Bag-Aqua-Green/dp/B08D7QNYZX/ref=mp_s_a_1_103?crid=2M096C61O4MLT&keywords=bags&qid=1692734056&sprefix=ba%2Caps%2C283&sr=8-103,"Nivia 5227 Pulse Junior Bag, Others (Orange) (Aqua/Green)",294,3.7,0
https://www.amazon.in/ZOUK-Handmade-Leather-Handles-Multicolor/dp/B09QRYDXJH/ref=mp_s_a_1_104?crid=2M096C61O4MLT&keywords=bags&qid=1692734056&sprefix=ba%2Caps%2C283&sr=8-104,ZOUK Women Laptop Bag Royal Indian Peacock Motif,"1,698",4.4,0
https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W43XLBY/ref=mp_s_a_1_105?crid=2M096C61O4MLT&keywords=bags&qid=1692734056&sprefix=ba%2Caps%2C283&sr=8-105,"Amazon Basics Water Repellent and Wear Resistant Laptop Backpack - 24L, Blue",649,4.2,0
https://www.amazon.in/Isle-Locada-Hidesign-Womens-Purple/dp/B07T97R1H1/ref=mp_s_a_1_106?crid=2M096C61O4MLT&keywords=bags&qid=1692734056&sprefix=ba%2Caps%2C283&sr=8-106,Isle Locada by Hidesign Women's SLING BAG(AUBERGINE/AUBERG),"1,929",4.5,0
https://www.amazon.in/Safari-Sheild-Resistant-Casual-Backpack/dp/B09B28M2RN/ref=mp_s_a_1_107?crid=2M096C61O4MLT&keywords=bags&qid=1692734056&sprefix=ba%2Caps%2C283&sr=8-107,Safari Sheild 26 Ltrs Water Resistant Casual Backpack - (SHEILD19CBBLK),709,4.0,0
https://www.amazon.in/Skybags-Unisex-Grey-Jacqard-Laptop/dp/B09ZV9SLBJ/ref=mp_s_a_1_108?crid=2M096C61O4MLT&keywords=bags&qid=1692734056&sprefix=ba%2Caps%2C283&sr=8-108,Skybags Unisex Grey Jacqard 34L Laptop Bags,"1,248",4.1,0
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07NJRPJ6Q/ref=mp_s_a_1_109?crid=2M096C61O4MLT&keywords=bags&qid=1692734056&sprefix=ba%2Caps%2C283&sr=8-109,Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Black),448,4.3,0
https://www.amazon.in/Safari-Polyester-Cms-Travel-KRYPTON17DFBLK_Black/dp/B097L3XJ38/ref=mp_s_a_1_110?crid=2M096C61O4MLT&keywords=bags&qid=1692734056&sprefix=ba%2Caps%2C283&sr=8-110,Safari Polyester 24 Cms Travel Bag(KRYPTON17DFBLK_Black),575,4.0,0
https://www.amazon.in/Lavie-Womens-Ushawu-Satchel-Handbag/dp/B0B3J9J9CK/ref=mp_s_a_1_111?crid=2M096C61O4MLT&keywords=bags&qid=1692734056&sprefix=ba%2Caps%2C283&sr=8-111,Lavie Women's Ushawu Satchel Bag | Ladies Purse Handbag,"1,099",4.1,0
https://www.amazon.in/HP-Lightweight-200-Green-Backpack/dp/B08CY1XYFL/ref=mp_s_a_1_112?crid=2M096C61O4MLT&keywords=bags&qid=1692734056&sprefix=ba%2Caps%2C283&sr=8-112,"HP Lightweight 200 15.6-inch Laptop Backpack with Padded Shoulder Straps, Green","1,499",4.3,0
https://www.amazon.in/NORTH-ZONE-Northzone-Business-Messenger/dp/B0C555LQF4/ref=mp_s_a_1_113?crid=2M096C61O4MLT&keywords=bags&qid=1692734097&sprefix=ba%2Caps%2C283&sr=8-113,NORTH ZONE Northzone Sling Cross Body Travel Office Business Messenger One Side Shoulder Pouch Bag Money Bag for Men and Women,249,3.8,0
https://www.amazon.in/House-Quirk-Flamingo-Portable-Different/dp/B09WJ1N2F2/ref=mp_s_a_1_114?crid=2M096C61O4MLT&keywords=bags&qid=1692734097&sprefix=ba%2Caps%2C283&sr=8-114,"House of Quirk Flamingo Makeup Bag Set for Women Portable 3 Different Sizes Toiletry Bag for Travel Daily Use for Women Girl (Flamingo Dark Blue, Set of 3)",389,4.1,0
https://www.amazon.in/American-Tourister-Casual-Travel-Duffle/dp/B00FRCNRPQ/ref=mp_s_a_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1692734097&sprefix=ba%2Caps%2C283&sr=8-115,American Tourister X - Bag Nylon 55 Cms Travel Duffle Bag (Black),"1,899",4.3,0
https://www.amazon.in/Skybags-FUSE-BACKPACK-DEEP-WATER/dp/B0B3XYWY79/ref=mp_s_a_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1692734097&sprefix=ba%2Caps%2C283&sr=8-116,Skybags FUSE BACKPACK MAGNET,809,3.8,0
https://www.amazon.in/DAHSHA-Sling-Messenger-Bag-Grey/dp/B09CGDFNBV/ref=mp_s_a_1_117?crid=2M096C61O4MLT&keywords=bags&qid=1692734097&sprefix=ba%2Caps%2C283&sr=8-117,"DAHSHA Nylon Stylish Small 6 Multi-Pocket Zip Closure Sling Cross Body Travel Messenger One Side Shoulder Bag for Men & Women (Grey, 25 x 10 x 20 CM)",545,4.0,0
https://www.amazon.in/ASUS-Backpack-Cross-Dyed-Material-Suitable/dp/B09Q68446F/ref=mp_s_a_1_118?crid=2M096C61O4MLT&keywords=bags&qid=1692734097&sprefix=ba%2Caps%2C283&sr=8-118,"ASUS BP4600 Laptop Backpack (Grey), with Cross-dyed Woven Fabric Material, Suitable for up to 40.64 cm (16-inch) Laptop","1,199",4.4,0
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BHX7GY16/ref=mp_s_a_1_119?crid=2M096C61O4MLT&keywords=bags&qid=1692734097&sprefix=ba%2Caps%2C283&sr=8-119,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,849,3.9,0
https://www.amazon.in/Mammon-Womens-Handbag-plain-tan-35x35/dp/B07LBC7Z59/ref=mp_s_a_1_120?crid=2M096C61O4MLT&keywords=bags&qid=1692734097&sprefix=ba%2Caps%2C283&sr=8-120,Mammon Women's Tote Bag,264,3.6,0
https://www.amazon.in/Gear-Green-Casual-Backpack-BKPECOBP40503/dp/B019HA8DQQ/ref=mp_s_a_1_121?crid=2M096C61O4MLT&keywords=bags&qid=1692734097&sprefix=ba%2Caps%2C283&sr=8-121,Gear Eco4 18L Water Resistant School Bag//Backpack/College Bag for Men/Women - Navy Blue,439,4.0,0
https://www.amazon.in/HP-15-6-inch-Backpack-Pass-Through-793A7AA/dp/B0BYDWD4VL/ref=mp_s_a_1_122?crid=2M096C61O4MLT&keywords=bags&qid=1692734097&sprefix=ba%2Caps%2C283&sr=8-122,HP 330 15.6-inch Laptop Backpack/Trolley Pass-Through; Padded Back Panel; Padded air mesh Panel/Hand wash and air Dry/1 Year Limited Warranty (793A7AA),"1,141",4.6,0
https://www.amazon.in/Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B09KSBHC18/ref=mp_s_a_1_123?crid=2M096C61O4MLT&keywords=bags&qid=1692734097&sprefix=ba%2Caps%2C283&sr=8-123,"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries",309,4.4,0
https://www.amazon.in/Tabelito-NEXA-Backpack-Business-Compartment/dp/B0C2D4KWQ6/ref=mp_s_a_1_124?crid=2M096C61O4MLT&keywords=bags&qid=1692734097&sprefix=ba%2Caps%2C283&sr=8-124,"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook. (GREY)",399,4.2,0
https://www.amazon.in/Frantic-Travelling-Backpacks-Preschool-FullBody_SkyElehpant/dp/B0BD5JQX7T/ref=mp_s_a_1_125?crid=2M096C61O4MLT&keywords=bags&qid=1692734097&sprefix=ba%2Caps%2C283&sr=8-125,"Frantic Kids Soft Cartoon Animal Travelling School Bag Soft Plush Backpacks Boys Girls Baby for 2 to 5 Years Baby/Boys/Girls Nursery, Preschool, Picnic(FullBody_SkyElehpant)",309,3.5,0
https://www.amazon.in/Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27GN41/ref=mp_s_a_1_126?crid=2M096C61O4MLT&keywords=bags&qid=1692734097&sprefix=ba%2Caps%2C283&sr=8-126,"Safari Snap 35 Ltrs Large Laptop Backpack With 3 Compartments, Water Resistant Fabric - Blue (SNAP19CBBLU)","1,109",3.8,0
https://www.amazon.in/HYDER-Superhero-Lightweight-Spacious-Waterproof/dp/B0BJ6CTJ3Q/ref=mp_s_a_1_127?crid=2M096C61O4MLT&keywords=bags&qid=1692734127&sprefix=ba%2Caps%2C283&sr=8-127,HYDER Kids 20L Cartoon Printed Best Stylish Lightweight Spacious Waterproof Casual/Picnic/Tuition/School Bag/Backpack for Children Boys And Girls,499,3.9,0
https://www.amazon.in/DIVULGE-Drawstring-Bag-Sports-Utility/dp/B07PXTDBH4/ref=mp_s_a_1_128?crid=2M096C61O4MLT&keywords=bags&qid=1692734127&sprefix=ba%2Caps%2C283&sr=8-128,"DIVULGE Multi Utility Drawstring Bag (Black , 16 L)",145,4.0,0
https://www.amazon.in/Lavie-Womens-Ushawu-Satchel-Handbag/dp/B0B3J9J9CK/ref=mp_s_a_1_129?crid=2M096C61O4MLT&keywords=bags&qid=1692734127&sprefix=ba%2Caps%2C283&sr=8-129,Lavie Women's Ushawu Satchel Bag | Ladies Purse Handbag,"1,099",4.1,0
https://www.amazon.in/BP1501-15-6-inch-Gaming-Laptop-Backpack/dp/B081RLHHCY/ref=mp_s_a_1_130?crid=2M096C61O4MLT&keywords=bags&qid=1692734127&sprefix=ba%2Caps%2C283&sr=8-130,Asus ROG BP1501 39.62 cm (15.6-inch) Gaming Laptop Backpack (Black),"1,299",4.3,0
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-charging-combination/dp/B09H7PK5ML/ref=mp_s_a_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1692734127&sprefix=ba%2Caps%2C283&sr=8-131,TRUE HUMAN Anti-Theft and USB charging port backpack with security lock Laptop bag|office bag| for men and women (Grey),649,3.8,0
https://www.amazon.in/Kuber-Industries-Avengers-Backpacks-Waterproof/dp/B0BP7JFYDV/ref=mp_s_a_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1692734127&sprefix=ba%2Caps%2C283&sr=8-132,Kuber Industries Marvel Avengers School Bag for Kids|Stylish Backpacks for Kids|Rexine Waterproof Shoulder Straps Bag (Blue),664,3.9,0
https://www.amazon.in/Wesley-Liter-Casual-Daypack-Backpack/dp/B0BVVY98PZ/ref=mp_s_a_1_133?crid=2M096C61O4MLT&keywords=bags&qid=1692734127&sprefix=ba%2Caps%2C283&sr=8-133,Wesley 15 Liter Casual Daypack Backpack,169,3.7,0
https://www.amazon.in/STRABO-Cooper-Laptop-Bag-Capacity/dp/B0BX9V66C9/ref=mp_s_a_1_134?crid=2M096C61O4MLT&keywords=bags&qid=1692734127&sprefix=ba%2Caps%2C283&sr=8-134,"STRABO Cooper for Boys Girls Stylish Men and Women Casual 15"" inch 25L CANVAS Laptop BACKPACK | Office, College, Travel Bag",699,4.3,0
https://www.amazon.in/Uppercase-Professional-Backpack-Resistant-Sustainable/dp/B0BWNBQXDZ/ref=mp_s_a_1_135?crid=2M096C61O4MLT&keywords=bags&qid=1692734127&sprefix=ba%2Caps%2C283&sr=8-135,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800",4.4,0
https://www.amazon.in/Frantic-Velvet-School-Nursery-Travelling/dp/B09176PYDR/ref=mp_s_a_1_136?crid=2M096C61O4MLT&keywords=bags&qid=1692734127&sprefix=ba%2Caps%2C283&sr=8-136,Frantic Velvet Kids School/Nursery/Picnic/Carry/Travelling Bag - 2 to 5 Year Age,299,3.8,0
https://www.amazon.in/Gear-Executive-Anti-Theft-Backpack-BKPPKREXE0101/dp/B097KCMQKG/ref=mp_s_a_1_137?crid=2M096C61O4MLT&keywords=bags&qid=1692734127&sprefix=ba%2Caps%2C283&sr=8-137,Gear Parker 23L Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women - Black,744,4.3,0
https://www.amazon.in/Skybags-Unisex-Adjustable-Polyester-Backpack/dp/B0BJ763F7Y/ref=mp_s_a_1_138?crid=2M096C61O4MLT&keywords=bags&qid=1692734127&sprefix=ba%2Caps%2C283&sr=8-138,Skybags Kick Unisex Adjustable Strap Polyester Laptop Backpack,"1,379",4.0,0
https://www.amazon.in/F-Gear-Spartan-Black-Laptop-Backpack/dp/B07X82WYGL/ref=mp_s_a_1_139?crid=2M096C61O4MLT&keywords=bags&qid=1692734127&sprefix=ba%2Caps%2C283&sr=8-139,F Gear Spartan 24 Ltrs Black Laptop Backpack (3179),623,4.0,0
https://www.amazon.in/Safari-Black-Casual-Backpack-PRISMA19CBBLK/dp/B07HN5TMQL/ref=mp_s_a_1_140?crid=2M096C61O4MLT&keywords=bags&qid=1692734127&sprefix=ba%2Caps%2C283&sr=8-140,Safari Large Size 32 Ltrs Casual Backpack-Black,"1,009",4.0,0
https://www.amazon.in/Hammonds-Flycatcher-Genuine-Leather-Messenger/dp/B07MDTVDQH/ref=mp_s_a_1_127?crid=2M096C61O4MLT&keywords=bags&qid=1692734133&sprefix=ba%2Caps%2C283&sr=8-127,"HAMMONDS FLYCATCHER Genuine Leather Laptop Bag for Men/Office Bag for Men, Brown |Fits Upto 14 Inch Laptop Bag/MacBook |Leather Bag for Men with Shoulder Straps |Crossbody Laptop Messenger Bag for Men","2,417",4.4,0
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTCNN75/ref=mp_s_a_1_128?crid=2M096C61O4MLT&keywords=bags&qid=1692734133&sprefix=ba%2Caps%2C283&sr=8-128,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",679,4.0,0
https://www.amazon.in/WildHorn-Leather-Laptop-Messenger-Dimension/dp/B079HQKSZN/ref=mp_s_a_1_129?crid=2M096C61O4MLT&keywords=bags&qid=1692734133&sprefix=ba%2Caps%2C283&sr=8-129,WildHorn Leather Laptop Bag for Men I Fits Upto 15.6 Inch Laptop/MacBook I Padded Laptop Compartment I Carry Handles with Adjustable Strap I DIMENSION : L-16 inch W-4 inch H-12 inch,"2,629",4.2,0
https://www.amazon.in/ADISA-Laptop-Backpack-College-z-Black/dp/B09TPY1G1W/ref=mp_s_a_1_130?crid=2M096C61O4MLT&keywords=bags&qid=1692734133&sprefix=ba%2Caps%2C283&sr=8-130,ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs,499,3.9,0
https://www.amazon.in/Lavie-Womens-Ushawu-Satchel-Handbag/dp/B0B3J9J9CK/ref=mp_s_a_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1692734133&sprefix=ba%2Caps%2C283&sr=8-131,Lavie Women's Ushawu Satchel Bag | Ladies Purse Handbag,"1,099",4.1,0
